Outputting model checkpoint to 'mnist.bin5'
         6838249 function calls (6837807 primitive calls) in 7.718 seconds

   Ordered by: cumulative time, internal time, function name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
{method '__enter__' of '_thread.lock' objects}                         <-      51    0.000    0.000  threading.py:264(__enter__)
{method 'bit_length' of 'int' objects}                                 <-       2    0.000    0.000  enum.py:1657(convert_class)
                                                                               99    0.000    0.000  random.py:235(_randbelow_with_getrandbits)
enum.py:917(<dictcomp>)                                                <-       7    0.000    0.000  enum.py:890(_convert_)
{built-in method _abc._abc_subclasscheck}                              <-     2/1    0.000    0.000  <frozen abc>:121(__subclasscheck__)
{method 'copy' of 'list' objects}                                      <-       1    0.000    0.000  spawn.py:154(get_preparation_data)
enum.py:1761(<listcomp>)                                               <-       2    0.000    0.000  enum.py:1657(convert_class)
_compiler.py:386(<listcomp>)                                           <-       3    0.000    0.000  _compiler.py:384(_mk_bitmap)
<frozen importlib._bootstrap_external>:1684(<setcomp>)                 <-       1    0.000    0.000  <frozen importlib._bootstrap_external>:1655(_fill_cache)
_parser.py:265(getuntil)                                               <-       2    0.000    0.000  _parser.py:507(_parse)
threading.py:1446(current_thread)                                      <-       1    0.000    0.000  threading.py:849(__init__)
<frozen importlib._bootstrap_external>:1559(__init__)                  <-       1    0.000    0.000  <frozen importlib._bootstrap_external>:1696(path_hook_for_FileFinder)
<frozen posixpath>:397(abspath)                                        <-       1    0.000    0.000  process.py:1(<module>)
process.py:350(__reduce__)                                             <-       2    0.000    0.000  {method 'dump' of '_pickle.Pickler' objects}
_parser.py:444(_uniq)                                                  <-       4    0.000    0.000  _parser.py:507(_parse)
_base.py:398(__get_result)                                             <-      25    0.000    0.000  _base.py:428(result)
connection.py:117(__init__)                                            <-       6    0.000    0.000  connection.py:515(Pipe)
context.py:197(get_start_method)                                       <-       1    0.000    0.000  process.py:616(__init__)
                                                                                5    0.000    0.000  synchronize.py:50(__init__)
threading.py:422(__init__)                                             <-       1    0.000    0.000  process.py:616(__init__)
contextlib.py:260(contextmanager)                                      <-       1    0.000    0.000  subprocess.py:749(Popen)
pickle.py:407(_Pickler)                                                <-       1    0.000    0.000  {built-in method builtins.__build_class__}
_parser.py:284(tell)                                                   <-       5    0.000    0.000  _parser.py:447(_parse_sub)
                                                                               11    0.000    0.000  _parser.py:507(_parse)
_compat_pickle.py:165(<genexpr>)                                       <-      43    0.000    0.000  _compat_pickle.py:1(<module>)
_compiler.py:214(_compile_charset)                                     <-       4    0.000    0.000  _compiler.py:37(_compile)
                                                                                1    0.000    0.000  _compiler.py:509(_compile_info)
{method 'append' of 'collections.deque' objects}                       <-      25    0.000    0.000  queue.py:213(_put)
                                                                               26    0.000    0.000  threading.py:288(wait)
threading.py:804(_newname)                                             <-       1    0.000    0.000  threading.py:849(__init__)
signal.py:16(<lambda>)                                                 <-      70    0.000    0.000  enum.py:907(<listcomp>)
signal.py:21(<lambda>)                                                 <-      71    0.000    0.000  enum.py:907(<listcomp>)
_compiler.py:396(_simple)                                              <-       4    0.000    0.000  _compiler.py:37(_compile)
weakref.py:104(__init__)                                               <-       1    0.000    0.000  util.py:1(<module>)
{method 'pop' of 'dict' objects}                                       <-      42    0.000    0.000  <frozen importlib._bootstrap>:666(_load_unlocked)
<frozen zipimport>:64(__init__)                                        <-       1    0.000    0.000  <frozen importlib._bootstrap_external>:1408(_path_hooks)
_parser.py:158(__len__)                                                <-       8    0.000    0.000  _parser.py:507(_parse)
                                                                                9    0.000    0.000  {built-in method builtins.len}
_parser.py:222(__init__)                                               <-       2    0.000    0.000  _parser.py:970(parse)
<frozen importlib._bootstrap_external>:1097(__init__)                  <-      27    0.000    0.000  <frozen importlib._bootstrap_external>:1599(_get_spec)
context.py:365(get_spawning_popen)                                     <-       7    0.000    0.000  context.py:371(assert_spawning)
                                                                                2    0.000    0.000  process.py:350(__reduce__)
                                                                                4    0.000    0.000  reduction.py:191(DupFd)
connection.py:142(_check_writable)                                     <-      26    0.000    0.000  connection.py:181(send_bytes)
enum.py:1142(__init__)                                                 <-      71    0.000    0.000  enum.py:1657(convert_class)
_parser.py:367(_escape)                                                <-       2    0.000    0.000  _parser.py:507(_parse)
<frozen posixpath>:389(normpath)                                       <-       1    0.000    0.000  <frozen posixpath>:397(abspath)
                                                                                1    0.000    0.000  spawn.py:154(get_preparation_data)
<frozen importlib._bootstrap>:770(create_module)                       <-       1    0.000    0.000  <frozen importlib._bootstrap>:566(module_from_spec)
<frozen importlib._bootstrap>:422(spec_from_loader)                    <-       1    0.000    0.000  <frozen importlib._bootstrap>:748(find_spec)
                                                                                1    0.000    0.000  <frozen importlib._bootstrap>:920(find_spec)
context.py:371(assert_spawning)                                        <-       1    0.000    0.000  queues.py:57(__getstate__)
                                                                                1    0.000    0.000  queues.py:355(__getstate__)
                                                                                5    0.000    0.000  synchronize.py:100(__getstate__)
socket.py:214(socket)                                                  <-       1    0.000    0.000  {built-in method builtins.__build_class__}
{method '__enter__' of '_thread.RLock' objects}                        <-      25    0.000    0.000  threading.py:264(__enter__)
fast_math.py:51(_init_view)                                            <-       6    0.000    0.000  fast_math.py:34(__init__)
{method 'replace' of 'str' objects}                                    <-       1    0.000    0.000  <frozen importlib._bootstrap>:895(_resolve_filename)
                                                                                1    0.000    0.000  __init__.py:348(namedtuple)
                                                                               44    0.000    0.000  locale.py:1(<module>)
{method 'find' of 'bytearray' objects}                                 <-      21    0.000    0.000  _compiler.py:241(_optimize_charset)
_parser.py:170(append)                                                 <-      12    0.000    0.000  _parser.py:507(_parse)
{built-in method posix.getpid}                                         <-       1    0.000    0.000  process.py:80(__init__)
                                                                                1    0.000    0.000  process.py:110(start)
                                                                                1    0.000    0.000  queues.py:37(__init__)
                                                                                5    0.000    0.000  tempfile.py:142(rng)
                                                                                6    0.000    0.000  util.py:186(__init__)
_parser.py:82(opengroup)                                               <-       2    0.000    0.000  _parser.py:507(_parse)
{built-in method _imp._fix_co_filename}                                <-      27    0.000    0.000  <frozen importlib._bootstrap_external>:727(_compile_bytecode)
enum.py:92(_is_single_bit)                                             <-      20    0.000    0.000  enum.py:1657(convert_class)
queue.py:28(Queue)                                                     <-       1    0.000    0.000  {built-in method builtins.__build_class__}
<frozen posixpath>:60(isabs)                                           <-       1    0.000    0.000  <frozen posixpath>:397(abspath)
                                                                                1    0.000    0.000  spawn.py:154(get_preparation_data)
<frozen importlib._bootstrap>:413(has_location)                        <-      42    0.000    0.000  <frozen importlib._bootstrap>:493(_init_module_attrs)
process.py:99(_check_closed)                                           <-       1    0.000    0.000  process.py:110(start)
                                                                                1    0.000    0.000  process.py:234(ident)
enum.py:803(__members__)                                               <-       7    0.000    0.000  enum.py:890(_convert_)
{method 'setdefault' of 'dict' objects}                                <-      44    0.000    0.000  locale.py:1(<module>)
{built-in method builtins.min}                                         <-       2    0.000    0.000  _compiler.py:509(_compile_info)
                                                                               16    0.000    0.000  _parser.py:172(getwidth)
process.py:615(ProcessPoolExecutor)                                    <-       1    0.000    0.000  {built-in method builtins.__build_class__}
neural_net.py:294(parameters_count)                                    <-       1    0.000    0.000  neural_net.py:300(allocate_parameters)
queues.py:35(Queue)                                                    <-       1    0.000    0.000  {built-in method builtins.__build_class__}
spawn.py:36(set_executable)                                            <-       1    0.000    0.000  spawn.py:1(<module>)
{built-in method math.floor}                                           <-      40    0.000    0.000  random.py:493(<listcomp>)
__init__.py:96(<lambda>)                                               <-      33    0.000    0.000  __init__.py:89(find_spec)
util.py:433(_flush_std_streams)                                        <-       1    0.000    0.000  popen_fork.py:15(__init__)
{method 'copy' of 'dict' objects}                                      <-       1    0.000    0.000  process.py:80(__init__)
                                                                                2    0.000    0.000  reduction.py:38(__init__)
connection.py:347(Connection)                                          <-       1    0.000    0.000  {built-in method builtins.__build_class__}
queues.py:57(__getstate__)                                             <-       1    0.000    0.000  {method 'dump' of '_pickle.Pickler' objects}
weakref.py:352(__init__)                                               <-       6    0.000    0.000  weakref.py:164(__setitem__)
{method '__exit__' of '_thread.RLock' objects}                         <-      25    0.000    0.000  threading.py:267(__exit__)
                                                                                1    0.000    0.000  threading.py:938(start)
tempfile.py:840(TemporaryDirectory)                                    <-       1    0.000    0.000  {built-in method builtins.__build_class__}
<frozen importlib._bootstrap_external>:1122(get_filename)              <-      27    0.000    0.000  <frozen importlib._bootstrap_external>:599(_check_name_wrapper)
selectors.py:80(BaseSelector)                                          <-       1    0.000    0.000  {built-in method builtins.__build_class__}
resource_tracker.py:74(getfd)                                          <-       1    0.000    0.000  popen_spawn_posix.py:38(_launch)
{built-in method builtins.ord}                                         <-       2    0.000    0.000  _parser.py:367(_escape)
                                                                               35    0.000    0.000  _parser.py:507(_parse)
signal.py:49(decorator)                                                <-       6    0.000    0.000  signal.py:1(<module>)
enum.py:795(<genexpr>)                                                 <-      20    0.000    0.000  enum.py:1761(<listcomp>)
{built-in method _imp.create_builtin}                                  <-       1    0.000    0.000  <frozen importlib._bootstrap>:233(_call_with_frames_removed)
connection.py:114(_ConnectionBase)                                     <-       1    0.000    0.000  {built-in method builtins.__build_class__}
{method 'items' of 'dict' objects}                                     <-       2    0.000    0.000  _compat_pickle.py:1(<module>)
                                                                                2    0.000    0.000  _compiler.py:738(compile)
                                                                                7    0.000    0.000  enum.py:890(_convert_)
                                                                                7    0.000    0.000  enum.py:1657(convert_class)
                                                                                1    0.000    0.000  locale.py:1(<module>)
                                                                                1    0.000    0.000  process.py:1(<module>)
                                                                                1    0.000    0.000  spawn.py:81(get_command_line)
                                                                                2    0.000    0.000  subprocess.py:300(_args_from_interpreter_flags)
                                                                                2    0.000    0.000  weakref.py:289(update)
_compiler.py:434(_get_literal_prefix)                                  <-       2    0.000    0.000  _compiler.py:509(_compile_info)
<frozen importlib._bootstrap_external>:164(_path_isdir)                <-       1    0.000    0.000  <frozen importlib._bootstrap_external>:1696(path_hook_for_FileFinder)
{built-in method fromkeys}                                             <-       4    0.000    0.000  _parser.py:444(_uniq)
<frozen importlib._bootstrap_external>:1220(__init__)                  <-      13    0.000    0.000  <frozen importlib._bootstrap_external>:1599(_get_spec)
<frozen importlib._bootstrap_external>:931(create_module)              <-      27    0.000    0.000  <frozen importlib._bootstrap>:566(module_from_spec)
{method '_is_owned' of '_thread.RLock' objects}                        <-      25    0.000    0.000  threading.py:288(wait)
{method 'cast' of 'memoryview' objects}                                <-       6    0.000    0.000  fast_math.py:34(__init__)
                                                                                6    0.000    0.000  fast_math.py:51(_init_view)
                                                                                1    0.000    0.000  neural_net.py:304(connect)
reduction.py:33(ForkingPickler)                                        <-       1    0.000    0.000  {built-in method builtins.__build_class__}
neural_net.py:291(add)                                                 <-       6    0.000    0.000  mnist_model.py:70(create_network)
{method 'pop' of 'list' objects}                                       <-      12    0.000    0.000  <frozen importlib._bootstrap>:1120(_find_and_load_unlocked)
bz2.py:26(BZ2File)                                                     <-       1    0.000    0.000  {built-in method builtins.__build_class__}
{built-in method builtins.issubclass}                                  <-      14    0.000    0.000  enum.py:1657(convert_class)
synchronize.py:90(_make_methods)                                       <-       5    0.000    0.000  synchronize.py:50(__init__)
weakref.py:427(__setitem__)                                            <-       1    0.000    0.000  process.py:723(_start_executor_manager_thread)
_parser.py:109(__init__)                                               <-       4    0.000    0.000  _parser.py:162(__getitem__)
                                                                                5    0.000    0.000  _parser.py:507(_parse)
queue.py:258(_PySimpleQueue)                                           <-       1    0.000    0.000  {built-in method builtins.__build_class__}
{method 'lower' of 'str' objects}                                      <-      23    0.000    0.000  <frozen importlib._bootstrap_external>:1684(<setcomp>)
                                                                                1    0.000    0.000  socket.py:1(<module>)
_parser.py:79(groups)                                                  <-       4    0.000    0.000  _compiler.py:738(compile)
                                                                                4    0.000    0.000  _parser.py:82(opengroup)
{method 'setter' of 'property' objects}                                <-       1    0.000    0.000  context.py:30(BaseContext)
                                                                                3    0.000    0.000  process.py:71(BaseProcess)
                                                                                1    0.000    0.000  subprocess.py:126(CalledProcessError)
                                                                                1    0.000    0.000  subprocess.py:163(TimeoutExpired)
                                                                                1    0.000    0.000  subprocess.py:749(Popen)
                                                                                2    0.000    0.000  synchronize.py:363(Barrier)
{method 'add' of 'set' objects}                                        <-       7    0.000    0.000  __init__.py:348(namedtuple)
                                                                                2    0.000    0.000  _weakrefset.py:85(add)
                                                                                1    0.000    0.000  process.py:110(start)
lzma.py:38(LZMAFile)                                                   <-       1    0.000    0.000  {built-in method builtins.__build_class__}
synchronize.py:46(SemLock)                                             <-       1    0.000    0.000  {built-in method builtins.__build_class__}
synchronize.py:363(Barrier)                                            <-       1    0.000    0.000  {built-in method builtins.__build_class__}
__init__.py:422(<genexpr>)                                             <-       9    0.000    0.000  {method 'join' of 'str' objects}
connection.py:168(fileno)                                              <-       4    0.000    0.000  connection.py:966(reduce_connection)
queues.py:337(SimpleQueue)                                             <-       1    0.000    0.000  {built-in method builtins.__build_class__}
{built-in method _struct.calcsize}                                     <-       1    0.000    0.000  neural_net.py:300(allocate_parameters)
__editable___cneural_net_0_1_finder.py:14(find_spec)                   <-       3    0.000    0.000  <frozen importlib._bootstrap>:1054(_find_spec)
<frozen os>:806(fsencode)                                              <-       1    0.000    0.000  spawn.py:36(set_executable)
_compiler.py:568(isstring)                                             <-       2    0.000    0.000  __init__.py:272(_compile)
                                                                                2    0.000    0.000  _compiler.py:738(compile)
{method 'getbuffer' of '_io.BytesIO' objects}                          <-       1    0.000    0.000  popen_spawn_posix.py:38(_launch)
{built-in method _sre.compile}                                         <-       2    0.000    0.000  _compiler.py:738(compile)
weakref.py:367(__init__)                                               <-       1    0.000    0.000  process.py:1(<module>)
subprocess.py:126(CalledProcessError)                                  <-       1    0.000    0.000  {built-in method builtins.__build_class__}
enum.py:1641(_simple_enum)                                             <-       7    0.000    0.000  enum.py:890(_convert_)
{built-in method posix._path_normpath}                                 <-       2    0.000    0.000  <frozen posixpath>:389(normpath)
reduction.py:43(register)                                              <-       1    0.000    0.000  connection.py:1(<module>)
                                                                                5    0.000    0.000  reduction.py:1(<module>)
socket.py:663(SocketIO)                                                <-       1    0.000    0.000  {built-in method builtins.__build_class__}
reduction.py:251(AbstractReducer)                                      <-       1    0.000    0.000  {built-in method builtins.__build_class__}
weakref.py:289(update)                                                 <-       1    0.000    0.000  weakref.py:104(__init__)
popen_spawn_posix.py:34(duplicate_for_child)                           <-       4    0.000    0.000  reduction.py:191(DupFd)
_compression.py:33(DecompressReader)                                   <-       1    0.000    0.000  {built-in method builtins.__build_class__}
process.py:274(_ExecutorManagerThread)                                 <-       1    0.000    0.000  {built-in method builtins.__build_class__}
{method 'encode' of 'str' objects}                                     <-       1    0.000    0.000  <frozen os>:806(fsencode)
                                                                                5    0.000    0.000  resource_tracker.py:161(_send)
popen_fork.py:12(Popen)                                                <-       1    0.000    0.000  {built-in method builtins.__build_class__}
util.py:108(_platform_supports_abstract_sockets)                       <-       1    0.000    0.000  util.py:1(<module>)
neural_net.py:79(parameters_count)                                     <-       3    0.000    0.000  neural_net.py:294(parameters_count)
                                                                                3    0.000    0.000  neural_net.py:304(connect)
<frozen importlib._bootstrap>:895(_resolve_filename)                   <-       1    0.000    0.000  <frozen importlib._bootstrap>:920(find_spec)
util.py:182(Finalize)                                                  <-       1    0.000    0.000  {built-in method builtins.__build_class__}
spawn.py:90(<genexpr>)                                                 <-       3    0.000    0.000  {method 'join' of 'str' objects}
{method 'fileno' of '_io.TextIOWrapper' objects}                       <-       1    0.000    0.000  resource_tracker.py:78(ensure_running)
_parser.py:73(__init__)                                                <-       2    0.000    0.000  _parser.py:970(parse)
context.py:253(get_start_method)                                       <-       1    0.000    0.000  spawn.py:154(get_preparation_data)
_parser.py:954(fix_flags)                                              <-       2    0.000    0.000  _parser.py:970(parse)
spawn.py:136(_check_not_importing_main)                                <-       1    0.000    0.000  spawn.py:154(get_preparation_data)
context.py:368(set_spawning_popen)                                     <-       2    0.000    0.000  popen_spawn_posix.py:38(_launch)
<frozen importlib._bootstrap>:962(create_module)                       <-       1    0.000    0.000  <frozen importlib._bootstrap>:566(module_from_spec)
{built-in method sys.intern}                                           <-       9    0.000    0.000  __init__.py:348(namedtuple)
threading.py:1509(_register_atexit)                                    <-       1    0.000    0.000  process.py:1(<module>)
<frozen importlib._bootstrap_external>:1565(<genexpr>)                 <-       8    0.000    0.000  {method 'extend' of 'list' objects}
context.py:220(Process)                                                <-       1    0.000    0.000  {built-in method builtins.__build_class__}
subprocess.py:163(TimeoutExpired)                                      <-       1    0.000    0.000  {built-in method builtins.__build_class__}
{method 'translate' of 'bytearray' objects}                            <-       3    0.000    0.000  _compiler.py:384(_mk_bitmap)
selectors.py:290(SelectSelector)                                       <-       1    0.000    0.000  {built-in method builtins.__build_class__}
_weakrefset.py:37(__init__)                                            <-       1    0.000    0.000  process.py:1(<module>)
enum.py:791(__iter__)                                                  <-       2    0.000    0.000  enum.py:1657(convert_class)
{method '__contains__' of 'frozenset' objects}                         <-       9    0.000    0.000  __init__.py:348(namedtuple)
pickle.py:200(_Framer)                                                 <-       1    0.000    0.000  {built-in method builtins.__build_class__}
threading.py:273(_release_save)                                        <-       1    0.000    0.000  threading.py:288(wait)
queues.py:355(__getstate__)                                            <-       1    0.000    0.000  {method 'dump' of '_pickle.Pickler' objects}
neural_net.py:51(__init__)                                             <-       3    0.000    0.000  mnist_model.py:70(create_network)
process.py:37(current_process)                                         <-       1    0.000    0.000  spawn.py:136(_check_not_importing_main)
                                                                                1    0.000    0.000  spawn.py:154(get_preparation_data)
                                                                                5    0.000    0.000  synchronize.py:114(_make_name)
{method 'isidentifier' of 'str' objects}                               <-       9    0.000    0.000  __init__.py:348(namedtuple)
                                                                                2    0.000    0.000  _parser.py:295(checkgroupname)
{method 'items' of 'mappingproxy' objects}                             <-       7    0.000    0.000  enum.py:1657(convert_class)
synchronize.py:210(Condition)                                          <-       1    0.000    0.000  {built-in method builtins.__build_class__}
connection.py:431(Listener)                                            <-       1    0.000    0.000  {built-in method builtins.__build_class__}
selectors.py:341(_PollLikeSelector)                                    <-       1    0.000    0.000  {built-in method builtins.__build_class__}
<frozen posixpath>:41(_get_sep)                                        <-       2    0.000    0.000  <frozen posixpath>:60(isabs)
selectors.py:506(KqueueSelector)                                       <-       1    0.000    0.000  {built-in method builtins.__build_class__}
_parser.py:295(checkgroupname)                                         <-       2    0.000    0.000  _parser.py:507(_parse)
selectors.py:206(_BaseSelectorImpl)                                    <-       1    0.000    0.000  {built-in method builtins.__build_class__}
tempfile.py:132(_RandomNameSequence)                                   <-       1    0.000    0.000  {built-in method builtins.__build_class__}
popen_spawn_posix.py:17(__init__)                                      <-       4    0.000    0.000  reduction.py:191(DupFd)
{built-in method builtins.id}                                          <-       6    0.000    0.000  util.py:171(register_after_fork)
signal.py:48(_wraps)                                                   <-       6    0.000    0.000  signal.py:1(<module>)
resource_tracker.py:54(ResourceTracker)                                <-       1    0.000    0.000  {built-in method builtins.__build_class__}
tempfile.py:416(_TemporaryFileCloser)                                  <-       1    0.000    0.000  {built-in method builtins.__build_class__}
util.py:48(debug)                                                      <-       1    0.000    0.000  process.py:300(weakref_cb)
                                                                                5    0.000    0.000  synchronize.py:50(__init__)
_compiler.py:405(_generate_overlap_table)                              <-       1    0.000    0.000  _compiler.py:509(_compile_info)
_parser.py:166(__setitem__)                                            <-       4    0.000    0.000  _parser.py:507(_parse)
{method 'flush' of '_io.TextIOWrapper' objects}                        <-       2    0.000    0.000  util.py:433(_flush_std_streams)
<frozen importlib._bootstrap>:254(_requires_builtin_wrapper)           <-       1    0.000    0.000  <frozen importlib._bootstrap>:422(spec_from_loader)
_compression.py:9(BaseStream)                                          <-       1    0.000    0.000  {built-in method builtins.__build_class__}
context.py:230(DefaultContext)                                         <-       1    0.000    0.000  {built-in method builtins.__build_class__}
process.py:364(_ParentProcess)                                         <-       1    0.000    0.000  {built-in method builtins.__build_class__}
functools.py:65(wraps)                                                 <-       1    0.000    0.000  contextlib.py:260(contextmanager)
                                                                                1    0.000    0.000  locale.py:1(<module>)
popen_spawn_posix.py:26(Popen)                                         <-       1    0.000    0.000  {built-in method builtins.__build_class__}
tempfile.py:459(_TemporaryFileWrapper)                                 <-       1    0.000    0.000  {built-in method builtins.__build_class__}
<frozen _collections_abc>:315(__subclasshook__)                        <-       2    0.000    0.000  {built-in method _abc._abc_subclasscheck}
process.py:94(<genexpr>)                                               <-       2    0.000    0.000  {method 'join' of 'str' objects}
{method 'close' of 'select.kqueue' objects}                            <-       1    0.000    0.000  selectors.py:583(_can_use)
neural_net.py:320(__init__)                                            <-       1    0.000    0.000  mnist_model.py:81(train_mnist)
context.py:283(SpawnProcess)                                           <-       1    0.000    0.000  {built-in method builtins.__build_class__}
selectors.py:60(_SelectorMapping)                                      <-       1    0.000    0.000  {built-in method builtins.__build_class__}
<frozen runpy>:26(_TempModule)                                         <-       1    0.000    0.000  {built-in method builtins.__build_class__}
neural_net.py:286(__init__)                                            <-       1    0.000    0.000  mnist_model.py:70(create_network)
process.py:61(_cleanup)                                                <-       1    0.000    0.000  process.py:110(start)
subprocess.py:290(_optim_args_from_interpreter_flags)                  <-       2    0.000    0.000  subprocess.py:300(_args_from_interpreter_flags)
_compiler.py:465(_get_charset_prefix)                                  <-       1    0.000    0.000  _compiler.py:509(_compile_info)
subprocess.py:695(_use_posix_spawn)                                    <-       1    0.000    0.000  subprocess.py:1(<module>)
context.py:187(get_context)                                            <-       4    0.000    0.000  context.py:65(Lock)
                                                                                1    0.000    0.000  context.py:85(BoundedSemaphore)
                                                                                1    0.000    0.000  context.py:110(SimpleQueue)
{method 'index' of 'list' objects}                                     <-       1    0.000    0.000  spawn.py:154(get_preparation_data)
synchronize.py:321(Event)                                              <-       1    0.000    0.000  {built-in method builtins.__build_class__}
resource_tracker.py:56(__init__)                                       <-       1    0.000    0.000  resource_tracker.py:1(<module>)
selectors.py:433(PollSelector)                                         <-       1    0.000    0.000  {built-in method builtins.__build_class__}
queue.py:223(PriorityQueue)                                            <-       1    0.000    0.000  {built-in method builtins.__build_class__}
process.py:161(_SafeQueue)                                             <-       1    0.000    0.000  {built-in method builtins.__build_class__}
pickle.py:263(_Unframer)                                               <-       1    0.000    0.000  {built-in method builtins.__build_class__}
connection.py:163(writable)                                            <-       4    0.000    0.000  connection.py:966(reduce_connection)
util.py:368(ForkAwareThreadLock)                                       <-       1    0.000    0.000  {built-in method builtins.__build_class__}
queues.py:294(JoinableQueue)                                           <-       1    0.000    0.000  {built-in method builtins.__build_class__}
neural_net.py:214(__init__)                                            <-       3    0.000    0.000  mnist_model.py:70(create_network)
_compiler.py:426(_get_iscased)                                         <-       2    0.000    0.000  _compiler.py:434(_get_literal_prefix)
                                                                                1    0.000    0.000  _compiler.py:465(_get_charset_prefix)
context.py:203(reducer)                                                <-       1    0.000    0.000  {built-in method builtins.getattr}
context.py:276(ForkProcess)                                            <-       1    0.000    0.000  {built-in method builtins.__build_class__}
process.py:66(_ThreadWakeup)                                           <-       1    0.000    0.000  {built-in method builtins.__build_class__}
threading.py:1199(daemon)                                              <-       1    0.000    0.000  threading.py:849(__init__)
threading.py:276(_acquire_restore)                                     <-       1    0.000    0.000  threading.py:288(wait)
process.py:124(_ExceptionWithTraceback)                                <-       1    0.000    0.000  {built-in method builtins.__build_class__}
connection.py:158(readable)                                            <-       4    0.000    0.000  connection.py:966(reduce_connection)
{built-in method builtins.iter}                                        <-       2    0.000    0.000  neural_net.py:407(iter_grouped)
{method 'split' of 'str' objects}                                      <-       1    0.000    0.000  __init__.py:348(namedtuple)
<frozen abc>:7(abstractmethod)                                         <-       4    0.000    0.000  selectors.py:80(BaseSelector)
{built-in method _imp.get_frozen_object}                               <-       1    0.000    0.000  <frozen importlib._bootstrap>:233(_call_with_frames_removed)
context.py:295(ForkServerProcess)                                      <-       1    0.000    0.000  {built-in method builtins.__build_class__}
queue.py:242(LifoQueue)                                                <-       1    0.000    0.000  {built-in method builtins.__build_class__}
connection.py:578(SocketListener)                                      <-       1    0.000    0.000  {built-in method builtins.__build_class__}
context.py:233(__init__)                                               <-       1    0.000    0.000  context.py:1(<module>)
_compiler.py:31(_combine_flags)                                        <-       2    0.000    0.000  _compiler.py:37(_compile)
context.py:237(get_context)                                            <-       1    0.000    0.000  process.py:616(__init__)
neural_net.py:219(parameters_count)                                    <-       3    0.000    0.000  neural_net.py:294(parameters_count)
                                                                                3    0.000    0.000  neural_net.py:304(connect)
popen_spawn_posix.py:16(_DupFd)                                        <-       1    0.000    0.000  {built-in method builtins.__build_class__}
spawn.py:43(get_executable)                                            <-       1    0.000    0.000  popen_spawn_posix.py:38(_launch)
                                                                                1    0.000    0.000  resource_tracker.py:78(ensure_running)
                                                                                1    0.000    0.000  spawn.py:81(get_command_line)
synchronize.py:123(Semaphore)                                          <-       1    0.000    0.000  {built-in method builtins.__build_class__}
{built-in method builtins.globals}                                     <-       1    0.000    0.000  __init__.py:1(<module>)
                                                                                1    0.000    0.000  context.py:203(reducer)
                                                                                2    0.000    0.000  locale.py:1(<module>)
                                                                                1    0.000    0.000  signal.py:1(<module>)
connection.py:764(ConnectionWrapper)                                   <-       1    0.000    0.000  {built-in method builtins.__build_class__}
util.py:385(ForkAwareLocal)                                            <-       1    0.000    0.000  {built-in method builtins.__build_class__}
synchronize.py:184(RLock)                                              <-       1    0.000    0.000  {built-in method builtins.__build_class__}
<frozen runpy>:49(_ModifiedArgv0)                                      <-       1    0.000    0.000  {built-in method builtins.__build_class__}
{method 'disable' of '_lsprof.Profiler' objects}                       <-
queue.py:23(Full)                                                      <-       1    0.000    0.000  {built-in method builtins.__build_class__}
subprocess.py:123(SubprocessError)                                     <-       1    0.000    0.000  {built-in method builtins.__build_class__}
pickle.py:97(_Stop)                                                    <-       1    0.000    0.000  {built-in method builtins.__build_class__}
neural_net.py:225(initialize)                                          <-       3    0.000    0.000  neural_net.py:314(initialize)
shutil.py:61(Error)                                                    <-       1    0.000    0.000  {built-in method builtins.__build_class__}
synchronize.py:159(Lock)                                               <-       1    0.000    0.000  {built-in method builtins.__build_class__}
pickle.py:73(PickleError)                                              <-       1    0.000    0.000  {built-in method builtins.__build_class__}
{built-in method sys._getframe}                                        <-       2    0.000    0.000  __init__.py:348(namedtuple)
process.py:349(AuthenticationString)                                   <-       1    0.000    0.000  {built-in method builtins.__build_class__}
synchronize.py:142(BoundedSemaphore)                                   <-       1    0.000    0.000  {built-in method builtins.__build_class__}
context.py:310(ForkServerContext)                                      <-       1    0.000    0.000  {built-in method builtins.__build_class__}
connection.py:786(XmlListener)                                         <-       1    0.000    0.000  {built-in method builtins.__build_class__}
reduction.py:211(_C)                                                   <-       1    0.000    0.000  {built-in method builtins.__build_class__}
process.py:153(_CallItem)                                              <-       1    0.000    0.000  {built-in method builtins.__build_class__}
socket.py:211(_GiveupOnSendfile)                                       <-       1    0.000    0.000  {built-in method builtins.__build_class__}
process.py:118(_RemoteTraceback)                                       <-       1    0.000    0.000  {built-in method builtins.__build_class__}
process.py:146(_ResultItem)                                            <-       1    0.000    0.000  {built-in method builtins.__build_class__}
process.py:139(_WorkItem)                                              <-       1    0.000    0.000  {built-in method builtins.__build_class__}
<string>:1(<module>)                                                   <-       1    0.000    0.000  {built-in method builtins.eval}
context.py:17(BufferTooShort)                                          <-       1    0.000    0.000  {built-in method builtins.__build_class__}
context.py:14(ProcessError)                                            <-       1    0.000    0.000  {built-in method builtins.__build_class__}
shutil.py:77(RegistryError)                                            <-       1    0.000    0.000  {built-in method builtins.__build_class__}
shutil.py:64(SameFileError)                                            <-       1    0.000    0.000  {built-in method builtins.__build_class__}
context.py:306(SpawnContext)                                           <-       1    0.000    0.000  {built-in method builtins.__build_class__}
pickle.py:84(UnpicklingError)                                          <-       1    0.000    0.000  {built-in method builtins.__build_class__}
